200,-10000,5,0,0,0,0,20000000
-1140,-1040,5,1,1,10,2,20000000
-1140,-1040,5,1,2,10,2,20000000
-1140,-1040,5,1,3,10,2,20000000
-1140,-1040,5,1,4,10,2,20000000
-1140,-1040,5,1,5,10,1,20000000
-1140,-1040,5,1,6,10,2,20000000
-1140,-1040,5,1,7,10,2,20000000
-1140,-1040,5,1,8,10,1,20000000
-140,-40,5,2,9,10,2,20000000
-140,-40,5,2,10,10,2,20000000
-140,-40,5,2,11,10,2,20000000
-140,-40,5,2,12,10,2,20000000
-140,-40,5,2,13,10,2,20000000
-140,-40,5,2,14,10,2,20000000
-140,-40,5,2,15,10,1,20000000
-140,-40,5,2,16,10,2,20000000
-140,-40,5,2,17,10,1,20000000
-140,-40,5,2,18,10,2,20000000
-1140,-1040,5,1,19,10,2,20000000
-1140,-1040,5,1,20,10,2,20000000
-1140,-1040,5,1,21,10,2,20000000
-1140,-1040,5,1,22,10,2,20000000
-1140,-1040,5,1,23,10,1,20000000
-1140,-1040,5,1,24,10,2,20000000
-1140,-1040,5,1,25,10,2,20000000
-1140,-1040,5,1,26,10,2,20000000
-1140,-1040,5,1,27,10,2,20000000
-1140,-1040,5,1,28,10,1,20000000
-1140,-1040,5,1,29,10,2,20000000
-1140,-1040,5,1,30,10,2,20000000
-1140,-1040,5,1,31,10,2,20000000
-140,-40,5,2,32,10,2,20000000
-140,-40,5,2,33,10,2,20000000
-140,-40,5,2,34,10,1,20000000
-140,-40,5,2,35,10,2,20000000
-140,-40,5,2,36,10,2,20000000
-140,-40,5,2,37,10,2,20000000
-140,-40,5,2,38,10,1,20000000
-1140,-1040,5,1,39,10,2,20000000
-1140,-1040,5,1,40,10,2,20000000
-1140,-1040,5,1,41,10,2,20000000
-1140,-1040,5,1,42,10,1,20000000
-1140,-1040,5,1,43,10,2,20000000
-1140,-1040,5,1,44,10,2,20000000
-1140,-1040,5,1,45,10,1,20000000
-1140,-1040,5,1,46,10,2,20000000
-1140,-1040,5,1,47,10,2,20000000
-140,-40,5,2,48,10,2,20000000
-140,-40,5,2,49,10,2,20000000
-140,-40,5,2,50,10,1,20000000
-140,-40,5,2,51,10,2,20000000
-140,-40,5,2,52,10,2,20000000
-140,-40,5,2,53,10,2,20000000
-140,-40,5,2,54,10,2,20000000
-140,-40,5,2,55,10,2,20000000
-140,-40,5,2,56,10,2,20000000
-140,-40,5,2,57,10,2,20000000
-140,-40,5,2,58,10,1,20000000
-1140,-1040,5,1,59,10,2,20000000
-1140,-1040,5,1,60,10,2,20000000
-1140,-1040,5,1,61,10,2,20000000
-1140,-1040,5,1,62,10,2,20000000
-1140,-1040,5,1,63,10,2,20000000
-1140,-1040,5,1,64,10,1,20000000
-1140,-1040,5,1,65,10,2,20000000
-1140,-1040,5,1,66,10,2,20000000
-1140,-1040,5,1,67,10,1,20000000
-1140,-1040,5,1,68,10,2,20000000
-1140,-1040,5,1,69,10,2,20000000
-1140,-1040,5,1,70,10,2,20000000
-140,-40,5,2,71,10,2,20000000
-140,-40,5,2,72,10,2,20000000
-140,-40,5,2,73,10,2,20000000
-140,-40,5,2,74,10,2,20000000
-140,-40,5,2,75,10,1,20000000
-140,-40,5,2,76,10,2,20000000
-140,-40,5,2,77,10,2,20000000
-140,-40,5,2,78,10,2,20000000
-140,-40,5,2,79,10,2,20000000
-140,-40,5,2,80,10,2,20000000
-140,-40,5,2,81,10,2,20000000
-140,-40,5,2,82,10,1,20000000
-140,-40,5,2,83,10,2,20000000
-1140,-1040,5,1,84,10,2,20000000
-1140,-1040,5,1,85,10,2,20000000
-1140,-1040,5,1,86,10,1,20000000
-1140,-1040,5,1,87,10,2,20000000
-1140,-1040,5,1,88,10,2,20000000
-1140,-1040,5,1,89,10,2,20000000
-1140,-1040,5,1,90,10,1,20000000
-1140,-1040,5,1,91,10,2,20000000
-140,-40,5,2,92,10,2,20000000
-140,-40,5,2,93,10,2,20000000
-140,-40,5,2,94,10,2,20000000
-140,-40,5,2,95,10,1,20000000
